Year,COUNTY,District Name,Autism,Total SWD Count,Total Students,Classification Rate,SED1,GEOID,Longitude,Latitude,PM25,Elevation (ft),vpdmin_hPa,vpdmax _hPa,ppt_mm,tmin_c,tmean_c,tmax_c,tdmean_c,Total_pop,Age20to24_percent,Age25to34_percent,Age35to44_percent,Age45to54_percent,Age55to59_percent,Age60to64_percent,Age65to74_percent,Age75to84_percent,Age85plus_percent,Age18plus_percent,Age21plus_percent,Age65plus_percent,LC_Total,Pop_density,GEO_ID,Below_poverty_percent,Bachelor_plus_percent,Median_household_income,NAME,total_pop,male_percent,female_percent,median_age,under5_percent,age5to9_percent,age10to14_percent,age15to19_percent,white_percent,black_percent,asian_percent,hispanic_percent,non_hispanic_percent,Water_percent,Developed_percent,Barren_percent,Forest_percent,Shrub_percent,Grass_percent,Pasture_crops_percent,Wetland_percent
2017,ONONDAGA,NORTH SYRACUSE CENTRAL SCHOOL DISTRICT,169,1302,9227,14.12,42030306,3621210,-76.1051,43.163,5.8,390,0.62,9.44,1376.17,4.33,9.33,14.28,3.56,60132,5.41,13.25,12.96,15.76,8,6.13,8.74,3.84,1.57,77.14,74.73,14.15,167339700,359.34,9700000US3621210,6.4,30.5,68509,"North Syracuse Central School District, New York",60132,48.3,51.7,40.2,5.6,6.3,6.9,5.6,91.8,4.1,1.1,2.9,97.1,0.324848198,40.34625376,0.00591611,16.41666622,0.039261454,0.03764797,16.60598172,26.22342457
2013,Putnam,MAHOPAC CENTRAL SCHOOL DISTRICT,44,777,4767,16.3,48010106,3618120,-73.7414,41.3814,7.4,663,0.98,9.5,1221.99,4.78,9.72,14.67,3,26835,5.83,8.49,13.38,19.01,7.92,6.8,7.74,3.96,1.19,77.64,72.87,12.89,80090100,335.06,9700000US3618120,2,37.5,106900,"Mahopac Central School District, New York",26835,50.2,49.8,43,4.2,6.4,7.3,7.8,91.4,1.3,2.2,10.4,89.6,9.287664768,38.3148479,0.038206969,44.58528582,0.005618672,0.097764892,0.955174235,6.715436739
2016,Monroe,GREECE CENTRAL SCHOOL DISTRICT,160,1408,11846,11.89,26050106,3612630,-77.6796,43.236,5.9,305,1.59,11,735.58,5.89,10.44,15,3.33,83158,5.71,14.61,11.27,14.02,8.11,6.92,9.69,5.75,3.27,80.87,78.66,18.71,80071200,1038.55,9700000US3612630,5.7,27.7,52641,"Greece Central School District, New York",83158,47.6,52.4,43.3,5.4,5.3,5.1,5,85.9,7.6,2.4,5.8,94.2,2.912283068,82.24305368,0.014611995,4.716302491,0.001124,0.034843989,2.37613524,7.701645535
2012,Saratoga,Shenendehowa C S D,104,1082,10474,10.33,52030206,3626670,-73.7866,42.8647,7.1,295,0.84,10.76,1027.43,5,10.22,15.5,3.72,63279,5.18,10.59,15.27,16.43,6.85,6.33,7.64,4.18,1.32,75.69,72.78,13.14,195965100,322.91,9700000US3626670,1.9,50.9,81178,"Shenendehowa Central School District, New York",63279,48.6,51.4,40.6,5.6,7.3,7.1,6.3,92,1.8,3.5,3,97,2.903935446,40.43556735,0.449620876,25.29725956,0.093230887,0.240195831,14.93393466,15.64625538
2019,ALBANY,ALBANY CITY SCHOOL DISTRICT,243,1542,13420,11.49,1010001,3602460,-73.7987,42.6664,5.9,226,1.65,10.85,1236.98,4.78,9.78,14.72,2.56,97478,15.62,16.12,10.77,10.34,5.19,5.15,7.14,3.6,2.19,82.25,72.02,12.93,56808000,1715.92,9700000US3602460,15.4,39.6,45825,"Albany City School District, New York",97478,46.9,53.1,30.9,5.8,4.8,4.5,8.8,55,28.9,6.9,10.1,89.9,1.734790875,83.64543726,0.253485425,9.980988593,0.666983523,1.12008872,1.199302915,1.398922687
2022,NASSAU,FREEPORT UNION FREE SCHOOL DISTRICT,112,1045,6818,15.33,28020903,3611550,-73.5698,40.6035,7.1,0,1.95,9.45,1082.04,9.33,12.83,16.33,7.06,40758,6.44,14.06,14.7,14.88,7.17,5.24,9.23,3.64,1.61,79.8,76.2,14.48,34873200,1168.75,9700000US3611550,5.6,25.7,110442,"Freeport Union Free School District, New York",40758,49.1,50.9,39.3,5.2,5,6.8,6.1,34.3,27.9,2.1,45.4,54.6,47.32631362,33.79271188,7.595230722,0.549705791,0.041292454,0.39485909,0,10.29988645
2021,SUFFOLK,SMITHTOWN CENTRAL SCHOOL DISTRICT,153,1557,9332,16.68,58080106,3627060,-73.1931,40.9269,7.1,13,1.4,10.24,1461.01,8.72,12.67,16.67,6.72,57442,6.63,9.15,9.97,17.33,8.58,6.42,9.88,5.4,3.29,78.9,75.46,18.57,160454700,358,9700000US3627060,1.7,51.5,138623,"Smithtown Central School District, New York",57442,49.6,50.4,45.6,4.3,5.6,6.1,7.4,89.5,1.1,4.7,8.1,91.9,56.54100503,33.68128201,0.724129614,6.059467252,0.039824324,0.075722307,0.190708032,2.687861434
2022,SUFFOLK,CENTRAL ISLIP UNION FREE SCHOOL DISTRICT,99,1083,7862,13.78,58051303,3606870,-73.1919,40.7875,6,89,1.5,10.99,1069.85,8.17,12.44,16.72,6.22,39807,6.73,15.25,14.79,12.54,5.97,5.24,6.79,3.48,0.76,76.1,70.1,11.03,21174300,1879.97,9700000US3606870,5.8,19.6,101672,"Central Islip Union Free School District, New York",39807,50.7,49.3,34.7,6.5,5.2,7.4,9.4,36.4,19.5,2.5,58.3,41.7,0,94.02813788,0,2.503506609,0.004250436,0.008500871,0,3.455604199
2011,Orange,Monroe-Woodbury C S D,57,1039,11686,8.89,44120106,3619650,-74.1724,41.2985,8.5,810,0.98,9.55,2157.98,6.22,10.78,15.39,4.5,36220,4.59,9.87,17.29,17.77,6.27,4.86,5.55,2.99,1.3,73.35,69.21,9.85,219530700,164.99,9700000US3619650,1.8,44.5,105079,"Monroe-Woodbury Central School District, New York",36220,50.6,49.4,39.4,6.7,7.1,7.4,8.3,81.9,4.4,6.3,13.9,86.1,2.743078758,20.99392021,0.077073503,64.92909648,0.066414401,0.236960024,3.188301226,7.765155397
2017,MONROE,GREECE CENTRAL SCHOOL DISTRICT,173,1434,11824,12.13,26050106,3612630,-77.6796,43.236,6.4,305,1.27,9.25,1185.93,5.72,10.06,14.33,3.67,83187,5.13,14.46,11.71,13.37,7.81,7.22,10.32,5.61,3.5,80.72,78.62,19.43,80071200,1038.91,9700000US3612630,6,27.6,54293,"Greece Central School District, New York",83187,47.7,52.3,43.5,5.4,5.7,4.9,4.8,85.2,7.3,2.8,5.7,94.3,2.943755058,82.30824566,0.005619998,4.696070497,0.001124,0.033719989,2.332299254,7.679165543
2010,Erie,Frontier C S D,46,847,6237,13.58,14160406,3611670,-78.8789,42.7498,8.2,663,1.52,8.97,973.33,5.61,9.39,13.22,3.22,34827,6.18,11.13,13.54,17.43,7.06,6.27,8.5,5.1,1.54,78.93,75.5,15.14,75458700,461.54,9700000US3611670,3.2,25.6,57009,"Frontier Central School District, New York",34827,46.8,53.2,42.3,4.9,5.3,6.1,6.9,96.8,1.7,0.3,2,98,16.1265699,57.56473409,0.787185573,12.47808404,0.031010341,0.019083287,2.677623654,10.31570912
2018,ORANGE,MONROE-WOODBURY CENTRAL SCHOOL DISTRICT,129,1198,13345,8.99,44120106,3619650,-74.1724,41.2985,6,810,0.65,8.9,1796.8,5.89,10.33,14.72,4.72,36714,7.77,10.88,13.16,15.8,6.25,5.3,6.85,2.58,1.69,72.78,68.68,11.13,219530700,167.24,9700000US3619650,3.9,41.2,114574,"Monroe-Woodbury Central School District, New York",36714,51.4,48.6,36.5,6.9,7.8,7.3,7.7,74,6.6,5.7,21,79,2.677074323,21.59943917,0.071333987,64.49494308,0.069694125,0.350110486,2.976759059,7.760645778
2017,ERIE,WILLIAMSVILLE CENTRAL SCHOOL DISTRICT,144,1186,12058,9.84,14020306,3631470,-78.7312,43.0185,6.4,591,1.53,9.64,1265.68,5.78,10.22,14.67,3.39,74136,4.66,8.78,11.11,14.69,7.89,6.78,11.63,6.56,5.19,79.32,76.5,23.38,106705800,694.77,9700000US3631470,2.9,57.6,85914,"Williamsville Central School District, New York",74136,47.8,52.2,47,4.8,5.1,6.2,6.6,86.3,3.8,7.2,2.8,97.2,0.687404059,65.45183111,0.027833539,4.319259122,0.11976856,0.071692448,8.58791181,20.73429935
2020,DUTCHESS,ARLINGTON CENTRAL SCHOOL DISTRICT,146,1425,9401,15.16,13160106,3603270,-73.7679,41.6755,5.7,492,0.91,11.71,970.53,4.94,10.67,16.33,4,57204,7.88,11.68,10.78,16.41,7.85,6.95,7.68,4.4,1.96,79.45,73.73,14.04,304460100,187.89,9700000US3603270,4.2,38.1,91451,"Arlington Central School District, New York",57204,50.4,49.6,40.4,6,4.5,6.2,7.7,79.1,9.6,3.2,11.7,88.3,0.676935993,25.48708353,0.300039315,51.81575517,0.0564606,0.171746643,15.04660217,6.445376586
2021,NASSAU,FREEPORT UNION FREE SCHOOL DISTRICT,101,1037,6795,15.26,28020903,3611550,-73.5698,40.6035,8,0,1.76,8.51,1360.93,9.94,13.11,16.33,7.56,40063,6.45,13.28,14.84,14.51,6.81,5.31,9.75,4.04,1.7,79.36,75.95,15.49,34873200,1148.82,9700000US3611550,5.7,26.3,99939,"Freeport Union Free School District, New York",40063,47.7,52.3,40.1,5,5.9,6.4,6,38.2,27.1,2,43.6,56.4,47.24372871,33.84432745,7.649427067,0.554867348,0.038711675,0.387116754,0,10.281821
2011,Schenectady,Schenectady City S D,50,1894,11228,16.87,53060001,3626010,-73.9276,42.8025,7.6,367,0.82,9.57,1512.06,4.33,9.44,14.5,3.39,65702,8.07,13.98,13.03,13.78,5.64,4.58,5.36,4.76,2.43,75.64,69.74,12.56,28449000,2309.47,9700000US3626010,18.1,18.1,37436,"Schenectady City School District, New York",65702,48.8,51.2,34.7,6.8,6.3,6.9,8.3,64.2,20.5,4.6,10.2,89.8,1.316039228,94.33723505,0,2.575134451,0,0.07592534,0.123378678,1.572287251
2012,Oneida,Rome City S D,53,856,5811,14.73,41180001,3624900,-75.4873,43.2625,6.5,472,0.71,10.98,1137.92,4.39,9.89,15.33,3.67,38947,6.64,12.47,12.84,14.6,7.34,6.07,8.9,5.73,2.51,79.31,76.03,17.14,259620300,150.02,9700000US3624900,9.6,20.5,47806,"Rome City School District, New York",38947,51.7,48.3,41.3,6,5.9,5,6,87.6,5.9,1.1,5.2,94.8,4.1654678,21.69676254,0.209382702,33.5670978,0.332100379,0.276288102,18.96820087,20.78469981
2016,Onondaga,NORTH SYRACUSE CENTRAL SCHOOL DISTRICT,151,1240,9208,13.47,42030306,3621210,-76.1051,43.163,5.2,390,0.89,11.05,1158.24,4.33,9.67,15,3.28,59809,5.65,12.74,13.5,16.19,7.56,5.9,8.06,3.96,1.39,76.65,74,13.41,167339700,357.41,9700000US3621210,6,29.3,65411,"North Syracuse Central School District, New York",59809,48.4,51.6,39.9,5.6,6.3,7.2,5.9,92.1,3.8,1.2,2.6,97.4,0.318932088,40.10476892,0.004840453,16.49142433,0.039261454,0.030656204,16.78615415,26.2239624
2022,SUFFOLK,SMITHTOWN CENTRAL SCHOOL DISTRICT,168,1630,9498,17.16,58080106,3627060,-73.1931,40.9269,6.2,13,1.41,10.72,1270.51,8,12.22,16.5,6.28,56664,7.89,8.78,10.23,16.12,9.12,6.63,9.52,5.77,3.3,79.88,76.03,18.59,160454700,353.15,9700000US3627060,2.3,51.1,144245,"Smithtown Central School District, New York",56664,49.9,50.1,45.4,4,5.2,5.8,7.6,86.4,1.4,5.4,9.7,90.3,56.54212684,33.66333302,0.714594213,6.076294431,0.04038523,0.075161401,0.196877997,2.69122687
2022,ERIE,WILLIAMSVILLE CENTRAL SCHOOL DISTRICT,171,1329,11092,11.98,14020306,3631470,-78.7312,43.0185,5.7,591,1.52,10.52,1021.84,5.11,9.83,14.61,3.83,75150,5.11,8.49,12.51,11.99,6.86,7.14,13.2,7.67,5.12,79.64,76.91,25.99,106705800,704.27,9700000US3631470,4.8,58.6,104670,"Williamsville Central School District, New York",75150,48.1,51.9,46.9,5.3,5.4,6,5.2,84.1,2.2,8.6,3.3,96.7,0.650292674,65.74534843,0.026990098,4.243349471,0.102899749,0.061571161,8.527184089,20.64236433
2022,SUFFOLK,WILLIAM FLOYD UNION FREE SCHOOL DISTRICT,205,1438,9367,15.35,58023203,3618690,-72.8425,40.7572,5.7,3,0.89,10.08,1094.74,6.94,11.61,16.28,6.22,49636,5.82,14.17,13.21,11.51,8.79,7.13,8.68,2.73,1.67,76.08,72.71,13.08,79980300,620.6,9700000US3618690,9.6,20.2,97374,"William Floyd Union Free School District, New York",49636,49,51,38.4,7,6.1,6.6,6.5,75.4,8.6,3.1,20.9,79.1,44.77590107,43.79015833,2.186413404,4.47297647,0.02700665,0.200299324,0.418603081,4.128641678
2010,Schenectady,Schenectady City S D,42,1818,10877,16.71,53060001,3626010,-73.9276,42.8025,7.2,367,1.04,11.1,1104.65,4.83,9.94,15,3,65366,8.93,13.33,13.6,14.29,5.52,4.32,4.9,4.95,2.32,76.01,69.47,12.17,28449000,2297.66,9700000US3626010,15.4,19.3,37607,"Schenectady City School District, New York",65366,48.6,51.4,34.9,7.2,5.8,6.7,8.2,65.1,20.4,4.5,9,91,1.335020563,94.31825372,0,2.571970895,0,0.079088896,0.123378678,1.572287251
2013,Orange,MIDDLETOWN CITY SCHOOL DISTRICT,37,1044,7609,13.71,44100001,3619320,-74.424,41.4584,7.1,610,0.92,10.37,1195.83,4.61,9.94,15.28,3.22,40477,7.46,14.6,14.06,12.79,5.38,5.7,6.67,3.48,2.26,76.02,70.59,12.4,73182600,553.1,9700000US3619320,12.4,21.7,57424,"Middletown City School District, New York",40477,49.7,50.3,35.3,6.7,6.2,7,7.7,52.1,19.7,3.5,34,66,1.670069115,43.85099737,0.098384042,39.68935239,0.082396635,0.154954866,6.75283469,7.701010896
2014,Rockland,HAVERSTRAW-STONY POINT CSD (NORTH ROCKLAND),48,975,8364,11.66,50020106,3614010,-74.0171,41.2507,7,315,1.34,11.4,1164.59,5.22,10.39,15.56,2.72,48417,7.52,13.17,12.53,15.82,6.12,5.59,7.42,3.85,1.72,76.52,72.61,13,156735000,308.91,9700000US3614010,6.5,29.3,84052,"Haverstraw-Stony Point Central School District (North Rockland), New York",48417,48.3,51.7,38,5.6,6.3,7,7.4,69.1,12.6,2.9,36.5,63.5,15.07952914,22.84467413,0.855584266,57.28222796,0.102784955,0.218776916,0.292276773,3.324145851
2015,Rockland,HAVERSTRAW-STONY POINT CSD (NORTH ROCKLAND),58,1048,8302,12.62,50020106,3614010,-74.0171,41.2507,7.2,315,1.18,12.53,1016,5.39,11,16.56,3.5,48570,7.81,13.2,12.16,15.64,6.53,5.4,7.49,4.17,1.51,76.59,72.62,13.17,156735000,309.89,9700000US3614010,7.6,29.6,81948,"Haverstraw-Stony Point Central School District (North Rockland), New York",48570,48.4,51.6,38.2,5.4,6.2,7.5,7,65.4,13.4,3,37.4,62.6,15.06919322,22.87395923,0.863049096,57.28050531,0.080390468,0.228538616,0.288257249,3.316106804
2017,NASSAU,FREEPORT UNION FREE SCHOOL DISTRICT,80,1017,7338,13.86,28020903,3611550,-73.5698,40.6035,6.8,0,1.53,8.62,1146.3,9.33,12.67,15.94,6.06,39999,7.81,13.25,12.65,14.31,6.49,5.29,7.99,4.54,2.05,78.06,72.81,14.58,34873200,1146.98,9700000US3611550,10.1,26.8,69104,"Freeport Union Free School District, New York",39999,47.9,52.1,37.6,6.1,5.9,6.2,7.5,42.6,27.8,1.1,45.3,54.7,47.38050996,33.81335811,7.546195933,0.539382678,0.046454011,0.405182203,0,10.26891711
2020,NASSAU,FREEPORT UNION FREE SCHOOL DISTRICT,86,1039,6910,15.04,28020903,3611550,-73.5698,40.6035,6.9,0,1.51,9.08,1313.94,9.83,13.33,16.89,7.44,39890,6.5,13.75,13.83,14.02,6.53,5.8,9.44,4.13,2.11,79.11,75.06,15.67,34873200,1143.86,9700000US3611550,7.2,25.3,86117,"Freeport Union Free School District, New York",39890,47.7,52.3,39.4,5,6.1,5.9,7,43.8,25.1,1.8,44.4,55.6,47.32631362,33.79271188,7.595230722,0.549705791,0.041292454,0.39485909,0,10.29988645
2021,SCHENECTADY,SCHENECTADY CITY SCHOOL DISTRICT,210,1614,10039,16.08,53060001,3626010,-73.9276,42.8025,6.6,367,0.86,9.77,1244.85,4.61,9.78,14.94,4.61,66809,8.49,15.8,11.84,12.25,6.42,7.22,7.87,4.44,1.91,79.88,74.42,14.22,28449000,2348.38,9700000US3626010,16.3,22.8,50237,"Schenectady City School District, New York",66809,49.8,50.2,36.8,6,5.4,5.5,6.9,55.6,18.7,6.1,11.8,88.2,1.344511231,94.04618792,0,2.435937994,0.003163556,0.26573869,0.230939576,1.673521038
2022,ORANGE,MONROE-WOODBURY CENTRAL SCHOOL DISTRICT,164,1257,12571,10,44120106,3619650,-74.1724,41.2985,5.6,810,0.93,11.71,1125.73,5.22,10.72,16.28,4.72,39208,7.69,10.32,11.89,14.73,7.58,6.16,8.73,3.19,1.71,75.85,70.29,13.63,219530700,178.6,9700000US3619650,5.6,41.8,124443,"Monroe-Woodbury Central School District, New York",39208,48.8,51.2,38.8,5.5,5.7,7.4,9.4,65.6,8.8,5.9,26.6,73.4,2.639767468,21.80032223,0.069284159,64.38917199,0.074203745,0.36322938,2.91649414,7.747526883
2010,Suffolk,Lindenhurst U F S D,67,1033,7082,14.59,58010403,3617380,-73.3719,40.6905,8,36,1.75,11.8,1015.49,8.22,12.44,16.67,4.67,41756,6.63,10.21,14.39,18.55,6.05,4.23,7.3,4.59,1.2,76.12,72.29,13.1,15714900,2657.1,9700000US3617380,2.4,19.7,82035,"Lindenhurst Union Free School District, New York",41756,47.8,52.2,40,5.4,5.7,7.6,8.1,91.6,2.5,1.8,11.8,88.2,1.586392532,97.41710097,0.20044671,0,0,0,0,0.79605979
2015,Orange,MIDDLETOWN CITY SCHOOL DISTRICT,55,1169,7659,15.26,44100001,3619320,-74.424,41.4584,7.3,610,0.9,11.58,1055.88,4.33,10.06,15.72,3.17,42172,8.09,13.67,13.45,13.84,5.95,5.41,6.64,3.66,2.26,76.5,71.3,12.57,73182600,576.26,9700000US3619320,13.1,21,53633,"Middletown City School District, New York",42172,48.9,51.1,36,5.7,6,7.4,7.9,50.6,21.4,3.1,34,66,1.652851907,44.25068254,0.095924441,39.43232408,0.072558231,0.154954866,6.631084438,7.7096195
2019,NASSAU,FREEPORT UNION FREE SCHOOL DISTRICT,80,1033,7300,14.15,28020903,3611550,-73.5698,40.6035,6.8,0,1.26,8.55,1439.67,8.72,12.22,15.67,6.39,40479,6.69,12.92,13.82,13.25,6.54,5.93,9.1,3.74,2.53,78.1,73.1,15.37,34873200,1160.75,9700000US3611550,8.4,25.7,81665,"Freeport Union Free School District, New York",40479,46.8,53.2,38.1,6.1,6,5.8,7.5,45.1,26.6,1.3,45.7,54.3,47.15082069,33.83400434,7.698461856,0.547125013,0.043873232,0.39485909,0,10.33085579
2019,ERIE,WILLIAMSVILLE CENTRAL SCHOOL DISTRICT,145,1249,11765,10.62,14020306,3631470,-78.7312,43.0185,5.9,591,1.06,8.9,1193.29,4.22,8.89,13.56,3.11,73019,4.27,7.93,11.44,14.35,7.37,7.16,12.38,6.97,5.73,79.42,76.53,25.07,106705800,684.3,9700000US3631470,2.8,58.4,88999,"Williamsville Central School District, New York",73019,47.7,52.3,48.2,5.3,5.1,5.9,6.2,85.9,3.3,8.3,2.4,97.6,0.678969653,65.64835276,0.026990098,4.305764073,0.10543007,0.064101483,8.517906243,20.65248562
2019,WESTCHESTER,WHITE PLAINS CITY SCHOOL DISTRICT,95,1131,9913,11.45,66220001,3631260,-73.7547,41.022,6.2,256,1.28,10.84,1468.63,6.94,11.44,16,4.5,58137,6.59,15.49,13.02,12.82,6.96,6.72,8.94,5.49,2.94,81.17,77.69,17.37,25546500,2275.73,9700000US3631260,8.2,49.5,90427,"White Plains City School District, New York",58137,48.9,51.1,40,5,5.6,5.1,5.4,59.9,11.9,8,32.4,67.6,0.806764136,88.30720451,0,10.39985908,0.003522987,0.038752862,0,0.443896424
2021,DUTCHESS,ARLINGTON CENTRAL SCHOOL DISTRICT,171,1488,9338,15.93,13160106,3603270,-73.7679,41.6755,6.6,492,0.82,10.69,1325.88,4.94,10.39,15.78,4.61,58242,7.61,11.61,10.79,15.76,7.86,7.26,8.55,4.32,1.97,79.61,73.76,14.84,304460100,191.3,9700000US3603270,4.9,38.6,98762,"Arlington Central School District, New York",58242,50.4,49.6,41,5.9,4.6,6.5,7.3,77.4,9.4,3.5,12.1,87.9,0.698515175,25.60473441,0.29974371,51.72766481,0.056164995,0.178249958,14.99368883,6.441238113
2018,DUTCHESS,ARLINGTON CENTRAL SCHOOL DISTRICT,125,1423,9894,14.38,13160106,3603270,-73.7679,41.6755,6,492,0.54,9.79,1546.1,4.67,9.78,14.94,3.72,57541,7.98,10.87,10.94,17.96,8.35,6.28,7.89,4.86,1.47,80.17,74.45,14.22,304460100,188.99,9700000US3603270,4.4,36.6,91887,"Arlington Central School District, New York",57541,50.2,49.8,42.1,4.6,4.6,6.3,7.8,82.5,8.2,3.7,10.3,89.7,0.684030518,25.16753427,0.296196447,51.95439402,0.060599074,0.159331223,15.23372028,6.444194165
2012,Erie,Orchard Park C S D,43,773,5903,13.1,14230106,3621900,-78.7355,42.7422,7.1,873,1.52,11.09,1041.65,5.67,10.39,15.17,3.44,32547,5.26,7.04,14.52,17.02,8.18,5.61,8.82,6.7,2.26,77.59,74.37,17.77,128236500,253.8,9700000US3621900,1.3,48.5,77059,"Orchard Park Central School District, New York",32547,47.8,52.2,44.3,4.5,6.5,6.7,6.8,97,1.2,1.1,2,98,0.190195459,38.26999333,0.002105485,32.411131,0.021054848,0.012632909,21.23311226,7.859774713
2019,SUFFOLK,SMITHTOWN CENTRAL SCHOOL DISTRICT,150,1517,10024,15.18,58080106,3627060,-73.1931,40.9269,6.2,13,1.36,10.46,1371.85,7.5,11.89,16.22,5.33,57191,5.86,8.65,10.42,18.05,8.16,5.29,10.24,6.13,2.96,78.21,74.67,19.32,160454700,356.43,9700000US3627060,1.5,50.2,127347,"Smithtown Central School District, New York",57191,49.1,50.9,45.5,4.3,5.8,6.5,7.7,92.1,1.1,4,7.1,92.9,56.58026845,33.64370131,0.694401597,6.098169764,0.028606205,0.077405025,0.195756185,2.681691468
2012,Suffolk,Sachem C S D,112,1805,14744,12.24,58020506,3625350,-73.0674,40.816,7.1,138,1.82,10.53,1181.61,9.22,13.17,17.06,5.78,83654,5.66,11.36,15.97,16.31,6.68,5.28,6.79,3.44,1.37,75.44,71.6,11.6,63392400,1319.62,9700000US3625350,3.6,25.3,91686,"Sachem Central School District, New York",83654,49.7,50.3,39.1,5.3,6.7,7.7,7.5,90.4,2.3,3.3,11.1,88.9,0.034073485,95.93957635,0.041172128,3.424385258,0.004259186,0.193083083,0,0.363450508
2013,Suffolk,SMITHTOWN CENTRAL SCHOOL DISTRICT,104,1409,11839,11.85,58080106,3627060,-73.1931,40.9269,7.8,13,1.37,10.24,1055.62,7.33,11.67,16.06,4.67,57225,4.6,8.29,13.43,17.54,6.74,5.55,8.08,5.53,2.59,75.2,71.31,16.2,160454700,356.64,9700000US3627060,2.6,45.3,109105,"Smithtown Central School District, New York",57225,48.1,51.9,42.4,5,7,7.8,7.8,93.6,1.2,3.5,4.7,95.3,56.53146963,33.53152011,0.716837836,6.17389207,0.035337076,0.088623144,0.217070612,2.705249519
2013,Schenectady,SCHENECTADY CITY SCHOOL DISTRICT,69,1897,10598,17.9,53060001,3626010,-73.9276,42.8025,6.6,367,0.98,10.16,1053.85,3.72,9,14.22,2.17,65990,8.62,14.22,12.6,13.7,6.2,4.86,6.04,3.81,2.33,76.27,70.19,12.18,28449000,2319.59,9700000US3626010,19.4,19.1,38381,"Schenectady City School District, New York",65990,48.4,51.6,34.6,7.3,6.5,6,7.9,62.2,21.2,5,10.7,89.3,1.338184119,94.29294527,0,2.594115786,0,0.072761784,0.129705789,1.572287251
2016,Westchester,MOUNT VERNON SCHOOL DISTRICT,159,1525,9094,16.76,66090001,3620100,-73.8291,40.9136,7.3,125,2.23,12.69,1038.1,9.11,13.44,17.72,5,68217,6.89,14.86,12.87,13.84,7.58,5.25,7.56,4.66,2.06,77.96,74.35,14.28,11427300,5969.65,9700000US3620100,13.6,29.1,51886,"Mount Vernon School District, New York",68217,45.6,54.4,38.1,7.5,5.7,5.6,5.7,23.5,65,2.4,16.3,83.7,0,100,0,0,0,0,0,0
2018,NASSAU,FREEPORT UNION FREE SCHOOL DISTRICT,76,1051,7255,14.49,28020903,3611550,-73.5698,40.6035,7.2,0,1.06,7.6,1581.66,9,12.28,15.56,6.61,39449,7.22,12.35,12.81,14,6.7,6.23,8.45,4.45,2.37,78.29,73.06,15.27,34873200,1131.21,9700000US3611550,10.5,27.9,74526,"Freeport Union Free School District, New York",39449,46.7,53.3,39,5.7,6.1,5.7,7.9,44.1,28.3,1.8,43.2,56.8,47.31340972,33.82110044,7.592649943,0.547125013,0.043873232,0.397439868,0,10.28440178
2018,MONROE,GREECE CENTRAL SCHOOL DISTRICT,194,1487,11751,12.65,26050106,3612630,-77.6796,43.236,6.3,305,0.9,9.58,892.05,5,9.61,14.17,3.83,83031,5.12,14,11.65,13.35,7.28,7.48,10.48,5.29,3.68,79.86,77.74,19.45,80071200,1036.96,9700000US3612630,7.4,27.6,57173,"Greece Central School District, New York",83031,48,52,43.2,5.5,5.9,5.1,5.2,84.1,8.4,2.8,6.9,93.1,2.880811078,82.5150616,0.010115997,4.628630519,0.001124,0.033719989,2.243503282,7.68703354
2019,ONEIDA,ROME CITY SCHOOL DISTRICT,77,1050,5724,18.34,41180001,3624900,-75.4873,43.2625,5,472,0.43,9.03,1701.04,2.33,7.78,13.22,2.72,37679,5.85,15.29,10.88,12.03,7.73,7.23,9.79,5.68,2.63,78.65,76.12,18.09,259620300,145.13,9700000US3624900,13.6,21.1,50676,"Rome City School District, New York",37679,50.4,49.6,39.7,6.7,6.3,5.3,4.7,89.5,5.7,1.3,5.9,94.1,4.248666225,21.91238513,0.20036954,33.41040743,0.312687413,0.314767374,18.84894979,20.7517671
2020,ALBANY,ALBANY CITY SCHOOL DISTRICT,232,1496,13797,10.84,1010001,3602460,-73.7987,42.6664,6.1,226,1.38,11.35,1015.75,5.39,10.61,15.78,3.83,96860,16.06,16.83,10.8,10.11,5.39,4.71,7.4,3.47,2.35,82.93,73.09,13.21,56808000,1705.04,9700000US3602460,15,42.5,48512,"Albany City School District, New York",96860,46.6,53.4,30.7,5.3,4.7,4.4,8.6,53.8,29,6.9,10.1,89.9,1.772813688,83.71356147,0.253485425,9.8621673,0.807984791,0.999683143,1.196134347,1.394169835
2010,Orange,Middletown City S D,30,957,7506,12.75,44100001,3619320,-74.424,41.4584,7.9,610,0.92,12.26,1204.21,5.28,10.78,16.22,3.61,40414,6.26,13.16,14.16,13.83,5.67,5.81,5.68,3.67,1.76,73.32,68.85,11.11,73182600,552.24,9700000US3619320,13.1,18.6,55922,"Middletown City School District, New York",40414,47.8,52.2,35.4,7.2,6.6,7.4,8.7,56.5,16.8,2.4,32.9,67.1,1.624566495,43.35169835,0.110682047,40.10133556,0.098384042,0.077477433,6.89303195,7.742824114
2022,SUFFOLK,RIVERHEAD CENTRAL SCHOOL DISTRICT,96,1054,6853,15.38,58060204,3624690,-72.7196,40.9956,5.7,0,1.16,9.79,1199.13,7.94,12,16.11,6.5,43883,6.15,13.74,9.53,10.61,6.85,8.65,16.27,6.24,2.47,81.69,79.84,24.97,589716000,74.41,9700000US3624690,7.8,25.9,82308,"Riverhead Central School District, New York",43883,53.3,46.7,46.2,6.2,3.5,4.1,5.7,69.5,10.6,2.3,22.2,77.8,60.87921983,13.16845736,0.598864538,13.8762896,0.193974727,0.566052134,8.430346133,2.286795678
